game_id,transcript,result,player_one,player_two,player_one_time,player_two_time,player_one_score,player_two_score,player_one_illegal_moves,player_two_illegal_moves,player_one_legal_moves,player_two_legal_moves,player_one_resignation,player_two_resignation,player_one_failed_to_find_legal_move,player_two_failed_to_find_legal_move,game_title,number_of_moves,time_taken,total_moves,illegal_moves,player_one_illegal_moves_details,player_two_illegal_moves_details
1749391742-3312,;1. e4 c5 2. Nf3 Nc6 3. d4 d5 4. exd5 Qxd5 5. Nc3 Qd7 6. Bb5 cxd4 7. Nxd4 e6 8. O-O a6 9. Bxc6 bxc6 10. Be3 Nf6 11. Qf3 Bd6 12. Qxc6 Qxc6 13. Nxc6 Ng4 14. h3 Bd7 15. Nd4 Bh2+ 16. Kh1 Nxe3 17. fxe3 Bc7 18. Rad1 Rd8 19. Ne4 Ke7 20. Nc5 Bb5 21. Nxb5 axb5 22. Rxd8 Rxd8 23. Nb7 Rc8 24. c3 g6 25. Rd1 f6 26. Nc5 Bb6 27. Ne4 Bxe3 28. Rd3 Bc1 29. b3 f5 30. Nd6 Rc5 31. Nb7 Re5 32. Rd1 Bf4 33. Na5 Re3 34. c4 b4 35. Nc6+ Kf7 36. Nxb4 Rc3 37. Nc6 Kf6 38. Nd4 Bb8 39. Ne2 Rc2 40. Nd4 Rxa2 41. Nc6 Bc7 42. Nd4 Bd6 43. Nb5 Bg3 44. Nc3 Rb2 45. Na4 Re2 46. Nc3 Rc2 47. Nb5 Rb2 48. Nd4 e5 49. Nf3 e4 50. Nd4 e3 51. Nf3 h6 52. Nd4 h5 53. Nf3 Rxb3 54. Rd6+ Kg7 55. Rd7+ Kf6 56. Rd1 e2 57. Re1 Rb2 58. Nd4 Bxe1 59. Nxe2 Rxe2 60. Kh2 f4 61. Kg1 Bg3 62. Kf1 Re8 63. c5 Kg5 64. c6 Kf5 65. c7 Kf6 66. c8=Q Re1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,66,66,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,67,32.465935945510864,66,0,[],[]
1749391776-1548,;1. e4 d5 2. exd5 c6 3. dxc6 bxc6 4. Nf3 Bf5 5. Be2 Qc7 6. O-O e6 7. d4 Be7 8. c4 a5 9. Nc3 h6 10. Be3 Nf6 11. Rc1 Qb7 12. b3 Na6 13. Ne5 Rd8 14. Bf3 Nb8 15. Qe2 Nfd7 16. Nxd7 Rxd7 17. d5 O-O 18. dxc6 Nxc6 19. Rfd1 Ba3 20. Rxd7 Qxd7 21. Rd1 Qb7 22. Nb5 Bb4 23. Nd6 Qe7 24. Nxf5 exf5 25. Bxc6 Rc8 26. Bf3 g5 27. Bd4 Qxe2 28. Bxe2 Rd8 29. Bf3 Rd7 30. Bf6 Bd2 31. Bc6 Rd6 32. Bb5 Rd3 33. Be5 g4 34. Bf4 Bxf4 35. Rxd3 f6 36. Rd8+ Kg7 37. Rd7+ Kg6 38. g3 Bg5 39. Rd5 Bc1 40. Rd6 a4 41. Ra6 axb3 42. axb3 Bb2 43. Ra7 f4 44. gxf4 Bc3 45. Kg2 Bd4 46. Kg3 Bxa7 47. Kxg4 f5+ 48. Kf3 Bc5 49. h3 Kf6 50. Bd7 Bd4 51. Bc8 Ba7 52. Bb7 Bd4 53. Bd5 Bc5 54. Bg8 Bb4 55. Bh7 Bf8 56. Bg8 Kg7 57. Bd5 Bc5 58. Be6 Bd6 59. Bxf5 Bf8 60. Be4 Ba3 61. Bd5 Bc5 62. Ke4 Kg6 63. f5+ Kg5 64. f4+ Kh4 65. f6 Kg3 66. f7 Be7 67. Ke5 Bb4 68. Ke6 h5 69. Kd7 Ba3 70. Ke8 Bc5 71. f8=Q Kh2 72. Qxc5 Kxh3 73.,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,5,0,72,73,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 2,73,34.16061615943909,73,0,"[{'move_number': 73, 'attempted_move': 'Qxh5+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qxh5+' in 4K3/8/8/2QB3p/2P2P2/1P5k/8/8 w - - 0 73"", 'attempt': 1}, {'move_number': 73, 'attempted_move': 'Qxh5+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qxh5+' in 4K3/8/8/2QB3p/2P2P2/1P5k/8/8 w - - 0 73"", 'attempt': 2}, {'move_number': 73, 'attempted_move': 'Qxh5+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qxh5+' in 4K3/8/8/2QB3p/2P2P2/1P5k/8/8 w - - 0 73"", 'attempt': 3}, {'move_number': 73, 'attempted_move': 'Qxh5+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qxh5+' in 4K3/8/8/2QB3p/2P2P2/1P5k/8/8 w - - 0 73"", 'attempt': 4}, {'move_number': 73, 'attempted_move': 'Qxh5+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Qxh5+' in 4K3/8/8/2QB3p/2P2P2/1P5k/8/8 w - - 0 73"", 'attempt': 5}]",[]
1749391801-1454,;1. e4 e6 2. d4 d5 3. e5 a6 4. Nf3 Bd7 5. Bd3 Bb5 6. O-O Nd7 7. Bxb5 axb5 8. Nc3 c6 9. Bg5 Ne7 10. a3 Qc7 11. Qd3 h6 12. Bh4 g5 13. Bg3 Qb6 14. b4 Nf5 15. Ne2 Qd8 16. h3 Be7 17. Bh2 h5 18. Ng3 Ng7 19. Ne2 Nb6 20. Nd2 g4 21. hxg4 Kd7 22. gxh5 Qg8 23. Nf4 Nc4 24. Nxc4 bxc4 25. Qf3 Nf5 26. c3 Bg5 27. Nh3 Be7 28. g4 Rxh5 29. Kh1 Nh4 30. Qg3 Rh8 31. f4 Qg6 32. Rf2 Rh7 33. Raa2 Qe4+ 34. Kg1 Qb1+ 35. Rf1 Qxa2 36. Rf2 Qa1+ 37. Rf1 Qb2 38. Rf2 Qa1+ 39. Rf1 Qa2 40. Rf2 Qxa3 41. Rf1 Qa4 42. f5 Qc2 43. fxe6+ fxe6 44. Nf4 Ra2 45. Ng6 Nxg6 46. g5 Bxg5 47. Qxg5 Qxh2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,1,0,46,47,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,48,24.982358932495117,47,0,"[{'move_number': 45, 'attempted_move': 'gxh5', 'error_type': 'parse_error', 'error_message': ""illegal san: 'gxh5' in 8/1p1kb2r/2p1p3/3pP3/1PpP1NPn/2P3Q1/r1q4B/5RK1 w - - 2 45"", 'attempt': 1}]",[]
1749391819-7605,;1. e4 e5 2. Nf3 Nc6 3. Bc4 a6 4. d3 h6 5. Nc3 Bc5 6. O-O Nge7 7. Be3 d6 8. Bxc5 dxc5 9. Nd5 O-O 10. Nxe7+ Qxe7 11. Bd5 Nb8 12. c4 a5 13. a4 c6 14. Bxf7+ Kxf7 15. Nd2 Nd7 16. Qh5+ Ke6 17. Qg4+ Kf7 18. f4 exf4 19. Rxf4+ Kg8 20. Raf1 Nf6 21. Qg3 Be6 22. e5 Nd7 23. Ne4 Rad8 24. Nd6 Rxf4 25. Rxf4 Nxe5 26. Ne4 Nd7 27. Rh4 Kh8 28. Rf4 Re8 29. Qg6 Rf8 30. Rxf8+ Nxf8 31. Qg3 Bg8 32. Qb8 Bh7 33. Nd6 Qe1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,33,33,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,34,18.2569739818573,33,0,[],[]
1749391843-4836,;1. e4 e5 2. Nf3 d5 3. exd5 Ne7 4. Nxe5 Qxd5 5. Nf3 Nbc6 6. Nc3 Qe6+ 7. Be2 Qg6 8. O-O Bh3 9. Nh4 Qg5 10. g3 Qc5 11. Re1 O-O-O 12. Bg4+ Bxg4 13. Qxg4+ f5 14. Qf3 Nd4 15. Qd1 Qc6 16. d3 Ng6 17. Nxg6 hxg6 18. Be3 Nf3+ 19. Kf1 g5 20. Re2 Rxh2 21. Re1 Rh1+ 22. Ke2 Rxe1+ 23. Qxe1 Nxe1 24. Rxe1 Bb4 25. Bxg5 Rh8 26. Kd2 Bc5 27. Be3 Be7 28. Bxa7 Bf6 29. Be3 Be7 30. Bd4 Bf6 31. Be3 g6 32. Bf4 Rf8 33. Be3 Re8 34. Bf4 Rxe1 35. Kxe1 Qg2 36. Ke2 Qh1 37. Ke3 Qa1 38. Kd2 Qxb2 39. Nd5 Bd8 40. Ne7+ Kb8 41. Nxg6 Qb4+ 42. Ke2 Qb2 43. Kf3 Kc8 44. Ne5 Qxc2 45. Nc4 Qxa2 46. Ne5 Qa1 47. Nc4 b6 48. Ne5 Qd1+ 49. Kg2 Qc2 50. Nc4 Qxd3 51. Ne5 Qe2 52. Nc6 Qe4+ 53. Kh3 Qh1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,53,53,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,54,24.172455310821533,53,0,[],[]
1749391856-6489,;1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. Ng5 Bb4 5. Nxf7 Qe7 6. Nxh8 d5 7. exd5 Bg4 8. f3 Nxd5 9. Bxd5 Bd7 10. Bf7+ Kf8 11. Bb3 Nd4 12. c3 Qh4+ 13. g3 Qf6 14. cxd4 Re8 15. O-O Qf5 16. dxe5 Qh3 17. d4 Bf5 18. Bf4 Be6 19. Bxe6 Qxe6 20. Qb3 Kg8 21. Qxb4 Qh3 22. Qc4+ Kxh8 23. Qxc7 Qh6 24. Bxh6 Rg8 25. Bf4 h6 26. Qxb7 Kh7 27. Qxa7 Rf8 28. Qe7 Kg8 29. Qxf8+ Kxf8 30. e6 Ke7 31. d5 Ke8 32. d6 g5 33. d7+ Ke7 34. Be5 Kxe6 35. d8=Q g4 36. Qd6+ Kf7 37. Qf6+ Ke8 38. Qg7 h5 39. Rd1 gxf3 40. Rd8# Kxd8 41.,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,5,0,40,41,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 2,41,12.95687985420227,41,0,"[{'move_number': 41, 'attempted_move': 'Rd1+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Rd1+' in 3k4/6Q1/8/4B2p/8/5pP1/PP5P/RN4K1 w - - 0 41"", 'attempt': 1}, {'move_number': 41, 'attempted_move': 'Rd1+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Rd1+' in 3k4/6Q1/8/4B2p/8/5pP1/PP5P/RN4K1 w - - 0 41"", 'attempt': 2}, {'move_number': 41, 'attempted_move': 'Rd1+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Rd1+' in 3k4/6Q1/8/4B2p/8/5pP1/PP5P/RN4K1 w - - 0 41"", 'attempt': 3}, {'move_number': 41, 'attempted_move': 'Rd1+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Rd1+' in 3k4/6Q1/8/4B2p/8/5pP1/PP5P/RN4K1 w - - 0 41"", 'attempt': 4}, {'move_number': 41, 'attempted_move': 'Rd1+', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Rd1+' in 3k4/6Q1/8/4B2p/8/5pP1/PP5P/RN4K1 w - - 0 41"", 'attempt': 5}]",[]
1749391883-6922,;1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 Qe7 5. Qxe4 d6 6. d4 f5 7. Qe3 dxe5 8. Qxe5 Qxe5+ 9. dxe5 Nc6 10. Bb5 Bd7 11. Bxc6 Bxc6 12. O-O h6 13. Nc3 O-O-O 14. Bf4 Bc5 15. Rad1 Rxd1 16. Rxd1 Rd8 17. Rxd8+ Kxd8 18. Kf1 g5 19. Be3 Bxe3 20. fxe3 b6 21. g3 Ke7 22. Kf2 Ke6 23. Ke2 Be8 24. Kd3 Kxe5 25. e4 Bg6 26. exf5 Bxf5+ 27. Ke3 c6 28. Ne2 Bxc2 29. Nd4 Be4 30. Nf3+ Kd5 31. Nd2 Bg6 32. Nf3 Bb1 33. a3 Bf5 34. Nd4 Bg4 35. Nf3 Bxf3 36. Kxf3 Kc4 37. Ke3 Kb3 38. Kd2 b5 39. Kc1 g4 40. Kb1 c5 41. Kc1 a6 42. Kb1 Kc4 43. Kc2 h5 44. Kd2 Kb3 45. Kc1 Kc4 46. Kc2 Kd5 47. Kd3 c4+ 48. Kc3 a5 49. Kd2 Kd4 50. Kc2 b4 51. axb4 axb4 52. Kd2 Kd5 53. Kc2 Kd4 54. Kd2 c3+ 55. bxc3+ bxc3+ 56. Kc2 Kc4 57. Kc1 Kd3 58. Kd1 c2+ 59. Kc1 Kc3 60. h3 gxh3 61. g4 h2 62. gxh5 Kb3 63. h6 h1=Q+ 64. Kd2 c1=Q+ 65. Kd3 Qg2 66. h7 Qf3+ 67. Kd4 Qcc3#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,67,67,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,68,26.78696584701538,67,0,[],[]
1749391897-5739,;1. e4 e6 2. d4 c5 3. d5 Nf6 4. Nc3 Qc7 5. Nf3 Qa5 6. Bd2 Qb4 7. Bd3 Qxb2 8. O-O Qb6 9. Rb1 Qc7 10. Nb5 Qb6 11. Bf4 d6 12. e5 Nxd5 13. exd6 Nxf4 14. Nc7+ Kd7 15. Rxb6 axb6 16. Nxa8 Ke8 17. Nc7+ Kd8 18. Nb5 f6 19. Qd2 Nxd3 20. Qxd3 Bd7 21. Nc7 c4 22. Qxc4 Nc6 23. Nxe6+ Bxe6 24. Qxe6 Na5 25. Qd5 Kc8 26. d7+ Kd8 27. Rd1 Ba3 28. Qf7 Bc5 29. Qxg7 Bxf2+ 30. Kxf2 f5 31. Qxh8+ Ke7 32. d8=Q+ Ke6 33. Qhe8+,1-0,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,1,0,0,0,33,33,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,33,14.35878610610962,33,0,[],[]
1749391924-1388,;1. e4 e6 2. d4 d5 3. e5 a6 4. Nf3 h6 5. Bd3 c5 6. c3 Nc6 7. O-O Qc7 8. Be3 Qb6 9. b3 Qa7 10. Nbd2 cxd4 11. cxd4 Nb4 12. Be2 Nc6 13. a3 a5 14. Bb5 Qb6 15. a4 Qc7 16. Rc1 Ba3 17. Rc2 Qd8 18. Bxc6+ bxc6 19. Rxc6 Ba6 20. Re1 Bb4 21. Qc2 Bb7 22. Rc7 Qb8 23. Rc1 Ra7 24. Rc5 Ra8 25. Nb1 Bxc5 26. Qxc5 Ne7 27. Nc3 Bc6 28. Nb5 Bxb5 29. axb5 a4 30. bxa4 Rxa4 31. b6 Rc4 32. Qa3 Qxb6 33. Rxc4 dxc4 34. Qa8+ Qd8 35. Qa4+ Qd7 36. Qxc4 Nd5 37. Qa6 O-O 38. h3 Rb8 39. Qa3 Rd8 40. Qd3 Qa4 41. Nd2 Qd1+ 42. Kh2 Rc8 43. Ne4 Qxd3 44. Nd6 Rf8 45. Nb7 f5 46. Nc5 Qc2 47. Nxe6 Ra8 48. Nf4 Nxe3 49. fxe3 Qe4 50. e6 Ra2 51. d5 Qxe3 52. Ng6 Qe4 53. Ne7+ Kh8 54. Ng6+ Kg8 55. Ne7+ Kh7 56. Nc6 Qxg2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,56,56,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,57,26.38351821899414,56,0,[],[]
1749391941-8981,;1. e4 c5 2. Nf3 Nc6 3. d4 Nf6 4. d5 Nd4 5. Nxd4 cxd4 6. Qxd4 Qa5+ 7. Bd2 Qc7 8. Nc3 e6 9. Bc4 e5 10. Qd3 b6 11. O-O a6 12. a3 h6 13. f4 b5 14. Ba2 Bc5+ 15. Kh1 O-O 16. fxe5 Qxe5 17. Bf4 Qh5 18. e5 Ng4 19. Qg3 Bd4 20. Ne4 Bxe5 21. Bxe5 Re8 22. Bf4 Rxe4 23. Rae1 Nf6 24. Rxe4 Nxe4 25. Qe3 Qf5 26. Bb1 Bb7 27. c4 Re8 28. Bxe4 Rxe4 29. Qg3 bxc4 30. Bxh6 Qxf1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,30,30,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,31,17.259608030319214,30,0,[],[]
1749391974-2785,;1. e4 e6 2. d4 Be7 3. Nc3 d5 4. e5 a6 5. f4 g6 6. Nf3 h5 7. Bd3 b6 8. O-O Nh6 9. Ne2 Nf5 10. c3 c5 11. Bxf5 exf5 12. Be3 Be6 13. Qd2 c4 14. b3 b5 15. bxc4 Qd7 16. cxd5 Bxd5 17. Rac1 O-O 18. Ng5 Nc6 19. Ng3 Na5 20. Qe2 f6 21. Nf3 Bc4 22. Qf2 Kh7 23. Rfe1 Bd5 24. Nh4 Rae8 25. Nhxf5 gxf5 26. Nxh5 Nc4 27. Qh4 fxe5 28. Nf6+ Kg7 29. Nxd7 Bxh4 30. Nxf8 Bxe1 31. Rxe1 exf4 32. Bxf4 Rxe1+ 33. Kf2 Re8 34. Nd7 Kf7 35. Ne5+ Ke6 36. Nxc4 bxc4 37. Be5 a5 38. g3 Be4 39. Ke3 Ba8 40. Kf4 Bb7 41. h4 a4 42. h5 Kf7 43. Kxf5 Re6 44. g4 Bc8 45. Kg5 Ba6 46. Kf5 Rh6 47. g5 Rxh5 48. Kg4 Rh7 49. Kf5 Rh5 50. Kg4 Rh1 51. Kf5 Bc8+ 52. Ke4 Bb7+ 53. Kf5 Bd5 54. Kg4 Rg1+ 55. Kf5 a3 56. Kf4 Rg2 57. Kf5 Re2 58. Kf4 Rg2 59. Kf5 Rb2 60. Kf4 Rxa2 61. Kf5 Re2 62. Kf4 a2 63. Kf5 a1=Q 64. Kf4 Qc1+ 65. Kf5 Qf1+ 66. Kg4 Rg2+ 67. Kh5 Qa1 68.,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,5,0,67,68,False,False,True,False,adam_lichess_8layers.pt vs. Stockfish 2,68,32.69399833679199,68,0,"[{'move_number': 68, 'attempted_move': 'Kg4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg4' in 8/5k2/8/3bB1PK/2pP4/2P5/6r1/q7 w - - 8 68"", 'attempt': 1}, {'move_number': 68, 'attempted_move': 'Kg4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg4' in 8/5k2/8/3bB1PK/2pP4/2P5/6r1/q7 w - - 8 68"", 'attempt': 2}, {'move_number': 68, 'attempted_move': 'Kg4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg4' in 8/5k2/8/3bB1PK/2pP4/2P5/6r1/q7 w - - 8 68"", 'attempt': 3}, {'move_number': 68, 'attempted_move': 'Kg6', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg6' in 8/5k2/8/3bB1PK/2pP4/2P5/6r1/q7 w - - 8 68"", 'attempt': 4}, {'move_number': 68, 'attempted_move': 'Kg4', 'error_type': 'parse_error', 'error_message': ""illegal san: 'Kg4' in 8/5k2/8/3bB1PK/2pP4/2P5/6r1/q7 w - - 8 68"", 'attempt': 5}]",[]
1749391999-2207,;1. e4 e5 2. Nf3 d5 3. exd5 Qxd5 4. Nc3 Qa5 5. Bc4 Bb4 6. O-O Nf6 7. Re1 Nc6 8. d4 e4 9. Ng5 Bf5 10. Nxf7 Rf8 11. Ng5 Bxc3 12. bxc3 Qxc3 13. Bb5 Qxa1 14. Bxc6+ bxc6 15. Nxh7 Bxh7 16. Bg5 Qxd1 17. Rxd1 Kf7 18. Bxf6 e3 19. Be5 exf2+ 20. Kxf2 Rad8 21. Kg1 Rde8 22. Rf1+ Kg8 23. Rxf8+ Rxf8 24. Bxc7 Be4 25. c3 Ra8 26. Kf2 Rc8 27. Be5 Bd5 28. a3 Re8 29. Ke3 Bc4 30. Kf4 a6 31. Kg5 Re7 32. Kf5 Rd7 33. Ke4 a5 34. Kf5 Bb3 35. Ke4 Bc4 36. Kf5 Bd5 37. Kg6 Rb7 38. Kf5 a4 39. Kg4 Rf7 40. Kg3 Be6 41. Kh4 Bd5 42. Kg3 Bc4 43. Kh3 Rf2 44. Kg3 Rb2 45. Kh3 Ra2 46. Kg3 Rxa3 47. Kh3 c5 48. Kg3 g5 49. Kg4 cxd4 50. Kxg5 d3 51. Kf4 d2 52. Ke3 Ra2 53. Kd4 d1=Q+ 54. Kxc4 a3 55. Kb4 Rb2+ 56. Kxa3 Rb6 57. Ka2 Qc2+ 58. Ka3 Qd1 59. Ka2 Qd5+ 60. Ka3 Qb5 61. Ka2 Qa5#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,61,61,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,62,25.605143547058105,61,0,[],[]
1749392021-5741,;1. e4 d5 2. exd5 Qxd5 3. Nc3 Qd8 4. d4 g6 5. Nf3 a6 6. Bc4 Nc6 7. O-O Bf5 8. Bf4 Na5 9. Bd3 Bh6 10. Bxh6 Nxh6 11. Bxf5 Nxf5 12. Qd2 O-O 13. Rad1 Rb8 14. Ne4 b6 15. b3 c5 16. dxc5 Qxd2 17. Rxd2 Rfc8 18. cxb6 Kg7 19. Rfd1 Rc6 20. Rd7 Re6 21. Nc5 Rc6 22. b4 Rbxb6 23. Ne5 Rc8 24. bxa5 Rd6 25. R7xd6 exd6 26. Ned7 dxc5 27. Nb6 Rc6 28. Nd5 h5 29. Nf4 Nd4 30. c3 Nb5 31. Rd5 Kf6 32. c4 Nd6 33. Nd3 Ke7 34. Nxc5 f5 35. Nxa6 Rxa6 36. c5 Nf7 37. c6 Rxc6 38. Rb5 Rc1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,38,38,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,39,21.557624578475952,38,0,[],[]
1749392033-4997,;1. e4 e5 2. Nf3 Bc5 3. Bc4 Nf6 4. Nxe5 Bxf2+ 5. Kxf2 Nxe4+ 6. Kg1 d5 7. Bb3 Nc6 8. Nxc6 bxc6 9. Qf3 Be6 10. d3 Ng5 11. Qg3 Bh3 12. Bxg5 f6 13. Bf4 g5 14. Bxc7 Qxc7 15. Qxc7 Bd7 16. Nc3 Rd8 17. Re1+ Kf7 18. Qxa7 Kg7 19. h4 Kh6 20. hxg5+ Kg7 21. gxf6+ Kg6 22. Qe3 h5 23. Qg3+ Bg4 24. Re7 Rb8 25. Ne2 Rb4 26. Nf4+ Rxf4 27. Qxf4 Rg8 28. f7 Rd8 29. Re8 Bh3 30. Rxd8 Be6 31. f8=Q Bh3 32. Qg8+,1-0,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,1,0,0,0,32,32,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,32,11.88007116317749,32,0,[],[]
1749392060-8960,;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 a6 6. Be3 Nf6 7. f3 e5 8. Nb3 Be6 9. Qd2 d5 10. exd5 Nxd5 11. Nxd5 Bxd5 12. O-O-O Bxb3 13. Qxd8+ Rxd8 14. Rxd8+ Kxd8 15. axb3 f5 16. Bc4 Kc7 17. Rd1 b5 18. Be6 Ne7 19. Bc5 Nc8 20. Bxf8 Rxf8 21. Bxc8 Rxc8 22. Rd5 Re8 23. Kd2 Kc6 24. c4 g6 25. Ke3 Re6 26. f4 bxc4 27. bxc4 e4 28. Kd4 e3 29. Re5 Rxe5 30. fxe5 e2 31. e6 Kd6 32. c5+ Ke7 33. Kd5 f4 34. c6 e1=R 35. c7 Rc1 36. Ke5 Rc5+ 37. Kxf4 Rxc7 38. Kg5 Rc5+ 39. Kh6 Rh5+ 40. Kg7 Kxe6 41. g4 Rxh2 42. g5 Kf5 43. b4 Rd2 44. Kxh7 Re2 45. Kg7 Kxg5 46. Kf7 Re3 47. Kg7 Rf3 48. Kh7 Re3 49. Kg7 Re1 50. Kh7 Re7+ 51. Kg8 Re1 52. Kf7 Re4 53. Kg7 Re7+ 54. Kf8 Kf6 55. Kg8 Re1 56. Kf8 Rc1 57. Ke8 a5 58. bxa5 Rb1 59. Kd7 Ra1 60. Kc6 Rxa5 61. Kb6 Ra1 62. Kb5 Rb1+ 63. Kc4 Ra1 64. Kd3 Ra5 65. Ke3 Ra3+ 66. Kf2 Ke5 67. Kg2 g5 68. Kf2 Kf6 69. Kg2 Kf5 70. Kf2 Kf4 71. Kg2 Kf5 72. Kf2 Kf4 73. Kg2 Re3 74. Kf2 g4 75. Kg2 g3 76. Kf1 Kf5 77. Kg2 Kf4 78. Kf1 Re5 79. Kg2 Re8 80. Kf1 Kf3 81. Kg1 Re1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,81,81,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,82,27.279285430908203,81,0,[],[]
1749392079-6701,;1. e4 b6 2. d4 h5 3. Nc3 c5 4. d5 a6 5. Nf3 b5 6. Be3 e5 7. Nxe5 d6 8. Nf3 Nd7 9. Be2 g6 10. O-O Nh6 11. Bg5 Qc7 12. Qd2 Ng4 13. h3 b4 14. Nd1 Bg7 15. hxg4 hxg4 16. Nh2 f5 17. exf5 gxf5 18. Bd3 Nb6 19. Re1+ Be5 20. Bf4 Kf8 21. Bxe5 dxe5 22. Qg5 Qd7 23. Qf6+ Kg8 24. Qxe5 Rh6 25. Qe8+ Qxe8 26. Rxe8+ Kf7 27. Re5 b3 28. axb3 c4 29. bxc4 Bd7 30. Ne3 Rah8 31. Nxf5 Rxh2 32. Re7+ Kf6 33. Rae1 Rh1#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,33,33,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,34,19.056850910186768,33,0,[],[]
1749392092-7993,;1. e4 e6 2. d4 c5 3. d5 d6 4. c4 exd5 5. cxd5 g6 6. Nc3 a6 7. a4 Nf6 8. Bd3 Bg4 9. f3 Bc8 10. Nge2 Nfd7 11. O-O Bg7 12. Bf4 Nb6 13. a5 c4 14. axb6 cxd3 15. Qxd3 Qxb6+ 16. Be3 Qb3 17. Ra3 Qxb2 18. Rb3 Qxb3 19. Rb1 Qa3 20. Rb3 Qxb3 21. Nd4 Qa3 22. Ncb5 Qxd3 23. Nxd6+ Kf8 24. Nxc8 Qxe3+ 25. Kf1 Bxd4 26. Nd6 Qf2#,0-1,adam_lichess_8layers.pt,Stockfish 2,,600000 nodes,0,1,0,0,26,26,False,False,False,False,adam_lichess_8layers.pt vs. Stockfish 2,27,12.797836303710938,26,0,[],[]
